employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours
E01381,S018,Zeferino Zeferino Herrera Solorzano,Stock,65,48
E01382,S018,Dr. Joaquín Armas,Supervisor,120,48
E01383,S018,Bruno Emilio Barrera,Cashier,75,48
E01384,S018,Mauro Juan Carlos Mascareñas,Floor,70,48
E01385,S018,Helena Montemayor,Stock,65,48
E01386,S018,Georgina Lorena Negrón Cardenas,Stock,65,48
E01387,S018,Leonor Tijerina Cortés,Supervisor,120,48
E01388,S018,Bianca Trinidad Sanches,Floor,70,48
E01389,S018,René Rodolfo Casas,Supervisor,120,48
E01390,S018,Ing. Jaime Guillen,Floor,70,48
E01391,S018,Eugenia Casas,Supervisor,120,48
E01392,S018,Magdalena Carlota Lerma Negrón,Customer Service,85,48
E01393,S018,Samuel Valladares,Floor,70,48
E01394,S018,Ana Delia Alarcón Bernal,Cashier,75,48
E01395,S018,Noemí Piña,Floor,70,48
E01396,S018,Lic. Armando Rocha,Floor,70,48
E01397,S018,Pilar Sandra Jurado Vega,Cashier,75,48
E01398,S018,Leticia Anabel Corrales,Floor,70,48
E01399,S018,María Luisa Estela Pantoja,Cashier,75,48
E01400,S018,Mauricio Archuleta Ulloa,Cashier,75,48
E01401,S018,Pablo Javier Zambrano Loera,Stock,65,48
E01402,S018,Lic. Esteban Velásquez,Customer Service,85,48
E01403,S018,Gabriela Garza Marroquín,Supervisor,120,48
E01404,S018,Concepción Valverde,Cashier,75,48
E01405,S018,Ángel Pascual Roybal Girón,Floor,70,48
E01406,S018,Micaela Sanches Mejía,Cashier,75,48
E01407,S018,Maximiliano Leonardo Perea Tejada,Supervisor,120,48
E01408,S018,Dr. Patricio Gallegos,Cashier,75,48
E01409,S018,Mauro Eric Gamboa,Cashier,75,48
E01410,S018,Jacinto Pascual Posada,Floor,70,48
E01411,S018,Helena Cristal Coronado Ulibarri,Cashier,75,48
E01412,S018,Liliana Cavazos,Floor,70,48
E01413,S018,Irma Helena Espino,Cashier,75,48
E01414,S018,Raquel Sonia Candelaria Paredes,Stock,65,48
E01415,S018,Wendolin Castillo Hernández,Floor,70,48
E01416,S018,Dr. Serafín Godoy,Cashier,75,48
E01417,S018,Óliver Rendón,Floor,70,48
E01418,S018,Enrique Raúl Galindo Partida,Supervisor,120,48
E01419,S018,Zacarías Cantú,Floor,70,48
E01420,S018,Ing. Adán Robles,Floor,70,48
E01421,S018,Clara Andrea Galindo,Supervisor,120,48
E01422,S018,Miguel Ángel Sierra,Floor,70,48
E01423,S018,Hermelinda Dávila,Floor,70,48
E01424,S018,Victoria Pamela Rodríquez,Floor,70,48
E01425,S018,Sra. María Luisa Trejo,Floor,70,48
E01426,S018,Camilo Luis Torres,Cashier,75,48
E01427,S018,Renato Varela,Stock,65,48
E01428,S018,Sr. Leonel Acevedo,Floor,70,48
E01429,S018,Ángela Paulina Valentín Zayas,Cashier,75,48
E01430,S018,Ing. Uriel Alonzo,Customer Service,85,48
E01431,S018,Adriana Granados,Supervisor,120,48
E01432,S018,Nancy Valencia,Stock,65,48
E01433,S018,Antonia Valladares Ybarra,Stock,65,48
E01434,S018,Miguel Ángel Concepción,Cashier,75,48
E01435,S018,Dr. Diego Pedroza,Stock,65,48
E01436,S018,Rosa Granado,Stock,65,48
E01437,S018,Abelardo Augusto Molina Padrón,Floor,70,48
E01438,S018,Dalia Rubio,Floor,70,48
E01439,S018,Delia Yeni Pacheco,Stock,65,48
E01440,S018,Gerardo Anaya,Cashier,75,48
E01441,S019,Srita. Juana Guajardo,Supervisor,120,48
E01442,S019,Micaela Rico Esquivel,Floor,70,48
E01443,S019,Sonia Gallardo,Cashier,75,48
E01444,S019,Sra. Dulce Venegas,Cashier,75,48
E01445,S019,Clemente Quiñónez Olivares,Floor,70,48
E01446,S019,Roberto Montañez Páez,Cashier,75,48
E01447,S019,Nancy Guadalupe Olivera Ortega,Stock,65,48
E01448,S019,Dra. Olivia Girón,Floor,70,48
E01449,S019,Judith Rubio Mora,Customer Service,85,48
E01450,S019,Camilo Reynaldo Iglesias,Cashier,75,48
E01451,S019,Margarita Padrón,Floor,70,48
E01452,S019,Socorro Zamora Rosales,Supervisor,120,48
E01453,S019,Zeferino Luis Fajardo Arteaga,Customer Service,85,48
E01454,S019,Patricio Roque,Cashier,75,48
E01455,S019,Marisol María del Carmen Ledesma Rojo,Stock,65,48
E01456,S019,José Emilio Francisco Franco,Stock,65,48
E01457,S019,Silvano Mota Collazo,Supervisor,120,48
E01458,S019,Pascual Cazares Rojo,Cashier,75,48
E01459,S019,María Luisa Quiñónez Fernández,Supervisor,120,48
E01460,S019,Helena Estela Herrera,Floor,70,48
E01461,S019,Dra. Nelly Villareal,Cashier,75,48
E01462,S019,José María Nava,Stock,65,48
E01463,S019,Dr. Rodolfo Orozco,Cashier,75,48
E01464,S019,Ing. Judith Carmona,Cashier,75,48
E01465,S019,Dr. Gregorio Yáñez,Cashier,75,48
E01466,S019,Salma Bianca Arriaga Solís,Cashier,75,48
E01467,S019,María Eugenia Ana María Limón Barreto,Cashier,75,48
E01468,S019,Mariana Susana Menchaca,Cashier,75,48
E01469,S019,Leonardo Agustín Caballero,Floor,70,48
E01470,S019,Sra. Alejandra Alva,Stock,65,48
E01471,S019,Teodoro Horacio Montalvo,Stock,65,48
E01472,S019,Pedro Alcántar,Floor,70,48
E01473,S019,Lic. Lorenzo Ojeda,Floor,70,48
E01474,S019,Verónica Mayte Toledo,Supervisor,120,48
E01475,S019,Caridad Nancy Peña Roque,Cashier,75,48
E01476,S019,Zacarías Nicolás Aguayo,Customer Service,85,48
E01477,S019,Alonso Miguel Ángel Heredia Abreu,Floor,70,48
E01478,S019,Leonor Judith Vergara Valdez,Cashier,75,48
E01479,S019,Cristina Ana Luisa Villalpando de la O,Stock,65,48
E01480,S019,Trinidad Meraz Abrego,Cashier,75,48
E01481,S019,Graciela Linda Lucio Barela,Customer Service,85,48
E01482,S019,Isabel Celia Ordóñez Malave,Floor,70,48
E01483,S019,Ernesto Porfirio Parra Gaytán,Cashier,75,48
E01484,S019,Aldonza Cantú,Stock,65,48
E01485,S019,Gabino Lozano Villagómez,Cashier,75,48
E01486,S019,Ing. Yolanda Mateo,Floor,70,48
E01487,S019,Srita. Francisca Méndez,Floor,70,48
E01488,S019,Dra. Gloria de la O,Cashier,75,48
E01489,S019,Indira Bustamante Tello,Floor,70,48
E01490,S019,Sr. José María Mata,Floor,70,48
E01491,S019,Perla Ofelia Castro,Floor,70,48
E01492,S019,Itzel Almonte Escalante,Supervisor,120,48
E01493,S019,Adela Irene Guillen Perea,Floor,70,48
E01494,S019,Ing. Helena Quezada,Supervisor,120,48
E01495,S019,Ruby Rubio Ochoa,Cashier,75,48
E01496,S019,Gloria Burgos Nieto,Floor,70,48
E01497,S019,Nelly Saiz Camacho,Floor,70,48
E01498,S019,Irene Guardado,Stock,65,48
E01499,S019,Luis Rolón,Floor,70,48
E01500,S019,Olivia Rodarte,Cashier,75,48
E01501,S019,Barbara Méndez Lucio,Floor,70,48
E01502,S019,Lic. Aurora Sanabria,Cashier,75,48
E01503,S019,Ing. Adán Alemán,Floor,70,48
E01504,S019,Ing. Adela Tórrez,Cashier,75,48
E01505,S019,Virginia Santiago,Stock,65,48
E01506,S019,Yuridia Henríquez,Cashier,75,48
E01507,S019,Diego Badillo,Cashier,75,48
E01508,S019,Fabiola Marisol Rosales Zelaya,Floor,70,48
E01509,S019,Sra. Socorro Guerrero,Cashier,75,48
E01510,S019,Ofelia Piña,Cashier,75,48
E01511,S019,Eugenia Victoria Orellana Mayorga,Customer Service,85,48
E01512,S019,Mercedes Camila Garrido Aragón,Floor,70,48
E01513,S019,Lic. Cornelio Valencia,Supervisor,120,48
E01514,S019,Benjamín Humberto Escobar,Supervisor,120,48
E01515,S019,Delia Zepeda,Floor,70,48
E01516,S019,Sr. Luis Bonilla,Stock,65,48
E01517,S019,Leticia Colunga Gonzales,Customer Service,85,48
E01518,S019,Srita. Eva Ortiz,Cashier,75,48
E01519,S019,Inés Pichardo,Cashier,75,48
E01520,S019,Dra. María Archuleta,Customer Service,85,48
E01521,S020,Frida Nayeli Piña,Cashier,75,48
E01522,S020,Gustavo Benito Cuellar Solís,Floor,70,48
E01523,S020,Leonardo Montalvo,Floor,70,48
E01524,S020,Concepción Carmen Palomo,Cashier,75,48
E01525,S020,Dr. Mateo Almanza,Floor,70,48
E01526,S020,Dr. Sergio Ocampo,Supervisor,120,48
E01527,S020,Dra. Anabel Botello,Floor,70,48
E01528,S020,Antonia Aldonza Mejía Bueno,Floor,70,48
E01529,S020,Bernardo Uriel Rojo,Floor,70,48
E01530,S020,Srita. María Cristina Velázquez,Floor,70,48
E01531,S020,Bianca Guajardo,Cashier,75,48
E01532,S020,Gerónimo Vásquez,Floor,70,48
E01533,S020,Dr. Jorge Parra,Stock,65,48
E01534,S020,Amador Ángel Navarrete,Supervisor,120,48
E01535,S020,Mayte Paulina Linares,Floor,70,48
E01536,S020,Anel Claudia Solorio Rincón,Cashier,75,48
E01537,S020,Lorenzo Amador Arreola,Cashier,75,48
E01538,S020,Jacobo Ortiz Holguín,Stock,65,48
E01539,S020,Guillermina Marisela Aguayo,Floor,70,48
E01540,S020,Anel Estrada Collado,Supervisor,120,48
E01541,S020,Ángela Trujillo Marrero,Stock,65,48
E01542,S020,Ing. Ivonne Viera,Customer Service,85,48
E01543,S020,Juana Benítez,Supervisor,120,48
E01544,S020,Ing. Teodoro Zapata,Floor,70,48
E01545,S020,Renato Luis Manuel Armas,Floor,70,48
E01546,S020,Dra. Elena Anaya,Floor,70,48
E01547,S020,Norma Mercado Peralta,Supervisor,120,48
E01548,S020,Lic. Dulce María Sauceda,Stock,65,48
E01549,S020,Carolina Loya,Cashier,75,48
E01550,S020,Emilia Brito,Stock,65,48
E01551,S020,Lic. Adán Núñez,Floor,70,48
E01552,S020,Eduardo Lorenzo Ramón Solano,Floor,70,48
E01553,S020,Noelia Beatriz Holguín Portillo,Cashier,75,48
E01554,S020,Mónica Palomo Coronado,Stock,65,48
E01555,S020,Sr. Andrés Villegas,Cashier,75,48
E01556,S020,Fidel Abelardo Girón,Stock,65,48
E01557,S020,Juana Yeni Fajardo Barreto,Supervisor,120,48
E01558,S020,Blanca Raquel Salcedo,Cashier,75,48
E01559,S020,Srita. Luz Razo,Cashier,75,48
E01560,S020,Pablo Mascareñas Velasco,Floor,70,48
E01561,S020,Estefanía Ana Marroquín Fonseca,Stock,65,48
E01562,S020,Patricio Tejeda Roybal,Customer Service,85,48
E01563,S020,Flavio Nicolás Rivas,Floor,70,48
E01564,S020,Renato René Menéndez,Cashier,75,48
E01565,S020,Jacobo Fidel Acevedo Coronado,Supervisor,120,48
E01566,S020,Elias Alba,Floor,70,48
E01567,S020,Sr. Jaime Caraballo,Stock,65,48
E01568,S020,Esther Pamela Acuña,Supervisor,120,48
E01569,S020,Sra. Nadia Abreu,Floor,70,48
E01570,S020,Srita. Ofelia Orozco,Cashier,75,48
E01571,S020,Emilia Valdez,Cashier,75,48
E01572,S020,Luis Porras,Cashier,75,48
E01573,S020,Karina Estrada Hurtado,Stock,65,48
E01574,S020,Jorge Octavio Cabrera,Floor,70,48
E01575,S020,Nancy Nayeli Armenta,Cashier,75,48
E01576,S020,Bernardo Loya Raya,Floor,70,48
E01577,S020,Gerardo Aurelio Gurule,Floor,70,48
E01578,S020,Lic. Mitzy del Río,Floor,70,48
E01579,S020,Dalia Amanda Ocasio,Customer Service,85,48
E01580,S020,Hernán Matos Rosales,Supervisor,120,48
E01581,S020,Bernabé Enrique Jiménez,Stock,65,48
E01582,S020,Fidel Riojas Orozco,Stock,65,48
E01583,S020,Beatriz Coronado Oquendo,Supervisor,120,48
E01584,S020,Srita. Teresa Malave,Customer Service,85,48
E01585,S020,Minerva Amanda Cuellar,Stock,65,48
E01586,S020,Lic. Benjamín Pizarro,Stock,65,48
E01587,S020,Daniela Daniela Alba,Stock,65,48
E01588,S020,Luis Véliz,Cashier,75,48
E01589,S020,Timoteo Laureano,Floor,70,48
E01590,S020,Alfredo Israel Portillo Carrillo,Cashier,75,48
E01591,S020,Clemente Rolando Espinosa Benavides,Floor,70,48
E01592,S020,Gabriel Amador Alonzo,Cashier,75,48
E01593,S020,Genaro Juan Carlos Rodríquez,Floor,70,48
E01594,S020,Francisco Javier Briseño,Floor,70,48
E01595,S020,Uriel Hugo Villareal Fonseca,Floor,70,48
E01596,S020,Srita. Caridad Valles,Cashier,75,48
E01597,S020,Martha Anel Puente,Stock,65,48
E01598,S020,Alvaro Serrano Orozco,Customer Service,85,48
E01599,S020,Leticia Esmeralda Ochoa Madrid,Cashier,75,48
E01600,S020,Gabriel Carrero,Customer Service,85,48
E01601,S021,Sr. Pedro Treviño,Floor,70,48
E01602,S021,Perla Reina Hernádez Posada,Floor,70,48
E01603,S021,Esther Valdivia,Floor,70,48
E01604,S021,Francisca Ceja Almonte,Floor,70,48
E01605,S021,Lic. José Emilio Gurule,Floor,70,48
E01606,S021,Nancy Estrada,Supervisor,120,48
E01607,S021,Irene Valladares,Floor,70,48
E01608,S021,Sra. Estela Colunga,Floor,70,48
E01609,S021,Patricio Noriega,Cashier,75,48
E01610,S021,Agustín Hinojosa Arevalo,Supervisor,120,48
E01611,S021,Ing. Timoteo Mendoza,Stock,65,48
E01612,S021,Mariano José Luis Ruelas,Cashier,75,48
E01613,S021,José Carlos Navarrete,Floor,70,48
E01614,S021,Marcela Echeverría Vázquez,Floor,70,48
E01615,S021,Alma Valdivia Gonzales,Floor,70,48
E01616,S021,Lic. Elena Segura,Stock,65,48
E01617,S021,Octavio Salvador Menchaca,Stock,65,48
E01618,S021,Ing. Paola Llamas,Stock,65,48
E01619,S021,Vanesa Zarate,Floor,70,48
E01620,S021,María Luisa Elsa Borrego,Floor,70,48
E01621,S021,Patricia Llamas Rocha,Cashier,75,48
E01622,S021,Camilo Lomeli,Stock,65,48
E01623,S021,Arturo Parra Jimínez,Floor,70,48
E01624,S021,Leticia Ariadna Ledesma,Customer Service,85,48
E01625,S021,Srita. Florencia Nazario,Stock,65,48
E01626,S021,Mayte Berta Feliciano Rangel,Floor,70,48
E01627,S021,Socorro Lara Zaragoza,Floor,70,48
E01628,S021,Guillermo Gallegos Altamirano,Supervisor,120,48
E01629,S021,Ramiro Horacio Medina,Floor,70,48
E01630,S021,Micaela Haro,Stock,65,48
E01631,S021,Abigail Nadia Menchaca,Stock,65,48
E01632,S021,Sra. Margarita Cano,Cashier,75,48
E01633,S021,Humberto Sevilla,Supervisor,120,48
E01634,S021,Ing. Angélica Bravo,Supervisor,120,48
E01635,S021,Ing. Gerónimo Morales,Floor,70,48
E01636,S021,Lucas Cristobal Centeno,Customer Service,85,48
E01637,S021,Ing. Hugo Tovar,Floor,70,48
E01638,S021,Sra. Amalia Aponte,Cashier,75,48
E01639,S021,José María Martínez Olivárez,Floor,70,48
E01640,S021,Arturo Ruelas,Floor,70,48
E01641,S021,Ariadna Véliz,Supervisor,120,48
E01642,S021,Héctor David Bustos,Cashier,75,48
E01643,S021,Ing. Santiago Roque,Cashier,75,48
E01644,S021,Alberto de Jesús,Stock,65,48
E01645,S021,Zacarías Nevárez Toro,Stock,65,48
E01646,S021,Sr. Héctor Adame,Floor,70,48
E01647,S021,Úrsula Moya,Cashier,75,48
E01648,S021,Dra. Magdalena Caraballo,Supervisor,120,48
E01649,S021,Joaquín Pulido Candelaria,Floor,70,48
E01650,S021,Teresa Negrete Muñoz,Stock,65,48
E01651,S021,Marco Antonio David Matías,Floor,70,48
E01652,S021,Paulina Ponce Frías,Cashier,75,48
E01653,S021,Pascual Federico Villareal,Customer Service,85,48
E01654,S021,Frida Sonia Ureña Ramírez,Floor,70,48
E01655,S021,Dra. Dalia Zamudio,Cashier,75,48
E01656,S021,Fernando Becerra Gallardo,Stock,65,48
E01657,S021,Gabriel Bueno Aragón,Cashier,75,48
E01658,S021,Dra. Estefanía Monroy,Supervisor,120,48
E01659,S021,Mayte Itzel Quezada,Floor,70,48
E01660,S021,Martha Adriana Lomeli Ceja,Supervisor,120,48
E01661,S021,Teresa Yolanda Adame,Cashier,75,48
E01662,S021,Miguel Ángel Cornelio Trujillo,Floor,70,48
E01663,S021,Ana María Hermelinda Negrón,Floor,70,48
E01664,S021,Srita. Barbara Yáñez,Stock,65,48
E01665,S021,Guadalupe Rascón,Cashier,75,48
E01666,S021,Débora de León Mora,Cashier,75,48
E01667,S021,Alberto Acevedo Rubio,Customer Service,85,48
E01668,S021,Joaquín Barajas,Stock,65,48
E01669,S021,Joaquín Arturo Zaragoza Preciado,Stock,65,48
E01670,S021,Maximiliano José Emilio Mascareñas Gaitán,Floor,70,48
E01671,S021,Gabriela Amanda Reyna,Floor,70,48
E01672,S021,Andrea Medina,Customer Service,85,48
E01673,S021,Ing. Cristina Aponte,Customer Service,85,48
E01674,S021,Ricardo Luis Miguel Zarate,Floor,70,48
E01675,S021,Aurelio Luis Miguel Rodríquez Pérez,Stock,65,48
E01676,S021,Lic. Mónica Baca,Floor,70,48
E01677,S021,Dra. Irene Cepeda,Customer Service,85,48
E01678,S021,Isabela María Elena Zapata Fajardo,Stock,65,48
E01679,S021,Srita. Estela Cedillo,Floor,70,48
E01680,S021,Fernando Casanova,Floor,70,48
E01681,S022,Ana María Soto Reynoso,Supervisor,120,48
E01682,S022,Isaac Nájera Posada,Floor,70,48
E01683,S022,Rosario Nadia Zúñiga,Floor,70,48
E01684,S022,Dr. Ramón Campos,Floor,70,48
E01685,S022,Andrés Tomás Samaniego,Customer Service,85,48
E01686,S022,Andrés Tomás Barela Juárez,Floor,70,48
E01687,S022,Violeta Juana Zepeda,Floor,70,48
E01688,S022,Lic. Eloy Aguilar,Supervisor,120,48
E01689,S022,Minerva Valencia,Supervisor,120,48
E01690,S022,Marco Antonio Márquez,Floor,70,48
E01691,S022,Zacarías Palacios,Cashier,75,48
E01692,S022,Sra. Adela Carrión,Stock,65,48
E01693,S022,Lic. Paola Sandoval,Cashier,75,48
E01694,S022,Virginia Graciela Posada,Cashier,75,48
E01695,S022,Ángel Figueroa,Floor,70,48
E01696,S022,Celia Ruiz,Cashier,75,48
E01697,S022,Nadia Elsa Corrales,Floor,70,48
E01698,S022,Enrique Ramiro Santana,Floor,70,48
E01699,S022,Serafín Samaniego,Cashier,75,48
E01700,S022,Ana María Leonor Laboy,Floor,70,48
E01701,S022,Dr. Silvano Guzmán,Floor,70,48
E01702,S022,Nadia Carolina Prado Castellanos,Supervisor,120,48
E01703,S022,César Vicente Garrido Posada,Cashier,75,48
E01704,S022,Timoteo Montaño,Stock,65,48
E01705,S022,Ing. Eduardo Urías,Cashier,75,48
E01706,S022,Nancy Díaz Garay,Supervisor,120,48
E01707,S022,Paulina Chavarría Gallardo,Supervisor,120,48
E01708,S022,Srita. Laura Arellano,Cashier,75,48
E01709,S022,Bianca Gálvez Calderón,Cashier,75,48
E01710,S022,Lic. Norma Mascareñas,Stock,65,48
E01711,S022,Dr. Emiliano Díaz,Stock,65,48
E01712,S022,Estela Paredes Saucedo,Floor,70,48
E01713,S022,Vicente Valenzuela,Cashier,75,48
E01714,S022,Héctor Clemente Romero,Cashier,75,48
E01715,S022,Felipe Monroy Saucedo,Supervisor,120,48
E01716,S022,Marisol Ana Luisa Colón Olivas,Stock,65,48
E01717,S022,Tomás del Valle,Cashier,75,48
E01718,S022,Dra. Marcela Quiroz,Cashier,75,48
E01719,S022,Santiago Daniel Rincón Segura,Stock,65,48
E01720,S022,Patricio Espartaco Irizarry,Floor,70,48
E01721,S022,Santiago Jerónimo Lozada Aponte,Stock,65,48
E01722,S022,Santiago Javier Carrero,Floor,70,48
E01723,S022,Elias Diego Sisneros Matos,Stock,65,48
E01724,S022,Gustavo Niño,Floor,70,48
E01725,S022,Salma Barbara Almonte Martínez,Stock,65,48
E01726,S022,Homero Emiliano Juárez Crespo,Cashier,75,48
E01727,S022,Rafaél Ávila Corrales,Stock,65,48
E01728,S022,Sra. Karla Urrutia,Floor,70,48
E01729,S022,Sra. Clara Ontiveros,Floor,70,48
E01730,S022,Noelia Victoria Corrales Quiñónez,Floor,70,48
E01731,S022,Zeferino Manuel Longoria Nájera,Floor,70,48
E01732,S022,Eva Palacios Torres,Supervisor,120,48
E01733,S022,Hilda Sandra Munguía Iglesias,Supervisor,120,48
E01734,S022,Socorro Vanesa Cedillo Orta,Supervisor,120,48
E01735,S022,Alvaro Cortez Torres,Floor,70,48
E01736,S022,Teodoro Marco Antonio Ornelas,Cashier,75,48
E01737,S022,Adalberto Miramontes González,Stock,65,48
E01738,S022,Gustavo Soto,Floor,70,48
E01739,S022,Jonás Berríos Reyes,Stock,65,48
E01740,S022,Rebeca Catalina Nieves Vélez,Stock,65,48
E01741,S022,Sra. Cristal Tamez,Stock,65,48
E01742,S022,Estela Jaqueline Romo,Cashier,75,48
E01743,S022,Agustín Castro Lomeli,Stock,65,48
E01744,S022,Lucas Vela Jasso,Supervisor,120,48
E01745,S022,Frida Bianca Muro,Floor,70,48
E01746,S022,Cornelio Fernando Ozuna Badillo,Floor,70,48
E01747,S022,Antonia Mendoza,Customer Service,85,48
E01748,S022,Andrés Montez,Floor,70,48
E01749,S022,María Villarreal Romo,Customer Service,85,48
E01750,S022,Julio César Isaac Ríos Caraballo,Supervisor,120,48
E01751,S022,Tomás Varela,Floor,70,48
E01752,S022,Óliver Segura Laboy,Floor,70,48
E01753,S022,Gustavo Jacinto Palomino,Supervisor,120,48
E01754,S022,Lic. Indira Barragán,Cashier,75,48
E01755,S022,Bianca Marisol Toledo Díaz,Cashier,75,48
E01756,S022,Juana Natalia Trejo,Cashier,75,48
E01757,S022,Gustavo José María Cardona Campos,Cashier,75,48
E01758,S022,Sra. María José Fajardo,Stock,65,48
E01759,S022,Cecilia Orosco Aranda,Cashier,75,48
E01760,S022,Israel Ricardo Villaseñor Jáquez,Supervisor,120,48
E01761,S023,Sra. Antonia Partida,Cashier,75,48
E01762,S023,Diego Emilio de la Garza Salcedo,Stock,65,48
E01763,S023,Gregorio Zeferino Gamboa,Floor,70,48
E01764,S023,Jesús Elias Aparicio Domínguez,Floor,70,48
E01765,S023,Dr. Ignacio Mayorga,Floor,70,48
E01766,S023,Srita. Delia Mondragón,Floor,70,48
E01767,S023,Sr. Juan Carlos Hernandes,Cashier,75,48
E01768,S023,David Sisneros Mora,Stock,65,48
E01769,S023,César José Eduardo Mondragón Tejada,Stock,65,48
E01770,S023,Luis Miguel Abelardo Uribe,Cashier,75,48
E01771,S023,Karla Gloria Zúñiga Samaniego,Cashier,75,48
E01772,S023,Dra. Alicia Leyva,Floor,70,48
E01773,S023,Oswaldo Zepeda,Floor,70,48
E01774,S023,Carlos Reynaldo Griego Saavedra,Cashier,75,48
E01775,S023,Olivia Estela Carrillo,Customer Service,85,48
E01776,S023,Sr. Evelio Romo,Floor,70,48
E01777,S023,Zacarías Flavio Quintana Vergara,Customer Service,85,48
E01778,S023,Fabiola Serrano Villegas,Cashier,75,48
E01779,S023,Raquel Gonzales,Cashier,75,48
E01780,S023,Ruby Noemí Moya Bahena,Customer Service,85,48
E01781,S023,Leticia Amalia Borrego,Cashier,75,48
E01782,S023,Graciela Tania Suárez Carrera,Floor,70,48
E01783,S023,Florencia María José Verduzco Mojica,Customer Service,85,48
E01784,S023,Elvira Marisol Mercado,Supervisor,120,48
E01785,S023,David Montoya Centeno,Floor,70,48
E01786,S023,Hugo Sisneros Gaona,Floor,70,48
E01787,S023,Perla Calderón,Cashier,75,48
E01788,S023,Verónica Socorro Valle,Floor,70,48
E01789,S023,Srita. Esperanza Piña,Floor,70,48
E01790,S023,Humberto Esquivel,Supervisor,120,48
E01791,S023,Carla del Valle,Stock,65,48
E01792,S023,Sergio Benjamín Escobedo,Floor,70,48
E01793,S023,Cynthia Tello Limón,Floor,70,48
E01794,S023,Gerardo Gabriel Melgar,Stock,65,48
E01795,S023,Judith Gutiérrez Acevedo,Floor,70,48
E01796,S023,Eloisa Gallegos Chapa,Supervisor,120,48
E01797,S023,Amelia Nayeli Esparza Corrales,Supervisor,120,48
E01798,S023,Catalina María del Carmen Córdova Moreno,Floor,70,48
E01799,S023,Hilda Velasco,Floor,70,48
E01800,S023,Esteban Apodaca,Cashier,75,48
