employee_id,employee_name,store_id,role,hourly_wage_mxn,scheduled_hours,regular_hours,overtime_hours,regular_cost_mxn,overtime_penalty_cost_mxn,total_labor_cost_mxn
E03289,Abelardo Ricardo Alvarez Galindo,S042,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03290,Sra. Lorena Tamez,S042,Stock,65,8,8,0,520,0.0,520.0
E03291,René Serrano Otero,S042,Floor,70,56,48,8,3360,1120.0,4480.0
E03294,Zeferino Haro,S042,Cashier,75,56,48,8,3600,1200.0,4800.0
E03296,Teodoro Raúl Mora,S042,Cashier,75,56,48,8,3600,1200.0,4800.0
E03297,Esther Rosalia Centeno Saiz,S042,Floor,70,8,8,0,560,0.0,560.0
E03298,Pilar Rebeca Mateo Cardona,S042,Cashier,75,56,48,8,3600,1200.0,4800.0
E03299,Paulina Mitzy Concepción Vaca,S042,Floor,70,8,8,0,560,0.0,560.0
E03302,Adán Roberto Rascón Gracia,S042,Cashier,75,40,40,0,3000,0.0,3000.0
E03306,Bianca Irene Archuleta Badillo,S042,Cashier,75,16,16,0,1200,0.0,1200.0
E03309,Clemente Gabino Cepeda Fernández,S042,Cashier,75,8,8,0,600,0.0,600.0
E03330,Mauricio Adalberto Corona,S042,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03346,José Emilio Reyes,S042,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03352,Nancy Villagómez Fajardo,S042,Customer Service,85,40,40,0,3400,0.0,3400.0
E03356,Samuel Sergio Zapata Briseño,S042,Customer Service,85,16,16,0,1360,0.0,1360.0
E03361,Jacinto Agustín Bétancourt,S043,Stock,65,56,48,8,3120,1040.0,4160.0
E03362,Teresa Estefanía Barragán,S043,Floor,70,56,48,8,3360,1120.0,4480.0
E03363,Sr. Fernando Cano,S043,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03364,Jesús Mauricio Carrasco Morales,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03365,Gloria Carvajal Chacón,S043,Stock,65,56,48,8,3120,1040.0,4160.0
E03366,Ing. Jorge Luis Quezada,S043,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03367,Alta  Gracia María del Carmen Reséndez Bustos,S043,Stock,65,56,48,8,3120,1040.0,4160.0
E03368,Judith Diana Perea,S043,Floor,70,56,48,8,3360,1120.0,4480.0
E03369,Sra. Nayeli Cavazos,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03370,Héctor Jáquez,S043,Floor,70,56,48,8,3360,1120.0,4480.0
E03371,Aurora Pamela Cavazos Roybal,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03372,Cornelio de la O,S043,Stock,65,24,24,0,1560,0.0,1560.0
E03373,Lic. Cristal Barela,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03374,Olivia Cardona,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03375,Marco Antonio Luevano Velásquez,S043,Floor,70,56,48,8,3360,1120.0,4480.0
E03376,Virginia Dulce María Olivo Ocasio,S043,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03377,Abigail Ilse Olivas Gaytán,S043,Supervisor,120,8,8,0,960,0.0,960.0
E03378,Salvador Galindo,S043,Stock,65,8,8,0,520,0.0,520.0
E03379,Lic. Luisa Cabán,S043,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03380,Amador Leyva,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03381,Germán Fuentes,S043,Supervisor,120,8,8,0,960,0.0,960.0
E03383,Gabriel Espinal Acuña,S043,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03384,Gabino Ureña Casillas,S043,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03387,Berta Jiménez,S043,Cashier,75,56,48,8,3600,1200.0,4800.0
E03389,Florencia Rosa Márquez,S043,Cashier,75,40,40,0,3000,0.0,3000.0
E03390,Julia Delia Valencia Barraza,S043,Cashier,75,24,24,0,1800,0.0,1800.0
E03394,Pedro Gamboa Abrego,S043,Cashier,75,8,8,0,600,0.0,600.0
E03395,Ing. Martín Crespo,S043,Floor,70,56,48,8,3360,1120.0,4480.0
E03397,Elsa Elvira Villanueva,S043,Customer Service,85,40,40,0,3400,0.0,3400.0
E03399,Srita. Luz Ferrer,S043,Floor,70,40,40,0,2800,0.0,2800.0
E03402,Claudia Preciado,S043,Cashier,75,8,8,0,600,0.0,600.0
E03403,Octavio Paz,S043,Cashier,75,8,8,0,600,0.0,600.0
E03404,Miguel Ángel Germán Barragán Villegas,S043,Cashier,75,8,8,0,600,0.0,600.0
E03405,Elsa Luisa Naranjo Echeverría,S043,Floor,70,24,24,0,1680,0.0,1680.0
E03407,José Carlos Miguel Ángel Reyes Correa,S043,Floor,70,16,16,0,1120,0.0,1120.0
E03408,Patricia Aragón Guajardo,S043,Floor,70,8,8,0,560,0.0,560.0
E03410,Amanda Emilia Maya Cardenas,S043,Customer Service,85,8,8,0,680,0.0,680.0
E03411,Cornelio Jesús Maestas,S043,Customer Service,85,8,8,0,680,0.0,680.0
E03413,Dr. Espartaco Salinas,S043,Customer Service,85,8,8,0,680,0.0,680.0
E03441,Salma Elizondo,S044,Floor,70,56,48,8,3360,1120.0,4480.0
E03442,Benito Alva,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03443,Sessa Zaragoza,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03444,Lic. Celia Aguayo,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03445,Ilse Ana Luisa Carrera,S044,Floor,70,56,48,8,3360,1120.0,4480.0
E03446,Homero Jorge Luis Arellano Carrillo,S044,Stock,65,56,48,8,3120,1040.0,4160.0
E03447,Enrique Meza,S044,Stock,65,56,48,8,3120,1040.0,4160.0
E03448,Marisol Velásquez,S044,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03449,Helena Dalia Covarrubias,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03450,Sr. Gabino Corona,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03451,Paulina Mora,S044,Cashier,75,56,48,8,3600,1200.0,4800.0
E03452,Adalberto Vigil,S044,Floor,70,56,48,8,3360,1120.0,4480.0
E03453,Sra. Magdalena Burgos,S044,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03454,Srita. Dalia Piña,S044,Stock,65,56,48,8,3120,1040.0,4160.0
E03455,Esperanza Nájera Arellano,S044,Stock,65,32,32,0,2080,0.0,2080.0
E03456,Renato Elias Caballero Iglesias,S044,Cashier,75,48,48,0,3600,0.0,3600.0
E03457,Francisca Victoria Rincón,S044,Cashier,75,32,32,0,2400,0.0,2400.0
E03458,Gabriel Sevilla,S044,Stock,65,8,8,0,520,0.0,520.0
E03459,Dra. Lucía Bueno,S044,Supervisor,120,8,8,0,960,0.0,960.0
E03460,Renato Castañeda Barrera,S044,Cashier,75,8,8,0,600,0.0,600.0
E03461,Hugo Carrero Ojeda,S044,Cashier,75,8,8,0,600,0.0,600.0
E03462,Ing. Jorge Madrid,S044,Floor,70,56,48,8,3360,1120.0,4480.0
E03463,Itzel Barraza,S044,Floor,70,56,48,8,3360,1120.0,4480.0
E03464,Dr. Augusto Saavedra,S044,Floor,70,40,40,0,2800,0.0,2800.0
E03465,Bianca Medrano Padrón,S044,Cashier,75,8,8,0,600,0.0,600.0
E03466,Guadalupe Elena Laureano Muñiz,S044,Cashier,75,8,8,0,600,0.0,600.0
E03468,Daniel Lomeli Ochoa,S044,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03469,Srita. Carmen Ávalos,S044,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03472,Silvano Benjamín Galván Benavides,S044,Floor,70,32,32,0,2240,0.0,2240.0
E03475,Elena Sotelo,S044,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03476,María Teresa Cecilia Esquibel Montañez,S044,Floor,70,16,16,0,1120,0.0,1120.0
E03479,Fabiola Noemí Roybal Sevilla,S044,Supervisor,120,8,8,0,960,0.0,960.0
E03482,Gregorio Esteban Cintrón,S044,Floor,70,8,8,0,560,0.0,560.0
E03500,Ana María Martha Cuellar,S044,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03502,Vanesa Patiño,S044,Customer Service,85,16,16,0,1360,0.0,1360.0
E03505,Aldo David Limón Preciado,S044,Customer Service,85,8,8,0,680,0.0,680.0
E03521,Dra. Susana Botello,S045,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03522,Mario Vega,S045,Stock,65,56,48,8,3120,1040.0,4160.0
E03523,Soledad Moya Sáenz,S045,Stock,65,56,48,8,3120,1040.0,4160.0
E03524,Eugenio Bruno Zedillo Rolón,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03525,Elena Yuridia Mares,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03526,César Soto Cintrón,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03527,Lucas Serrano Tejada,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03528,Lic. Gregorio Zamudio,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03529,Pascual Oswaldo Jasso Narváez,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03530,Mitzy Brito Olivárez,S045,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03531,Liliana Adriana Padilla,S045,Stock,65,56,48,8,3120,1040.0,4160.0
E03532,Cornelio Vicente Botello Narváez,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03533,Joaquín Marcos Romo,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03534,Margarita Berríos,S045,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03535,Marcela Anel Casanova,S045,Stock,65,56,48,8,3120,1040.0,4160.0
E03536,Virginia Carla Moreno Paredes,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03537,Soledad Yuridia Estrada Urías,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03538,Rodrigo Villagómez,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03539,Fernando Arellano,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03540,Lic. Humberto Heredia,S045,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03541,Micaela Baca,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03542,Zoé Quiroz,S045,Cashier,75,56,48,8,3600,1200.0,4800.0
E03543,Ilse Marín,S045,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03544,Dr. Jonás Estévez,S045,Stock,65,40,40,0,2600,0.0,2600.0
E03545,Victoria Lourdes Farías,S045,Cashier,75,48,48,0,3600,0.0,3600.0
E03546,Alicia Paola Montez Orozco,S045,Supervisor,120,48,48,0,5760,0.0,5760.0
E03547,Martín Wilfrido Uribe Merino,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03548,Daniel César Soto,S045,Stock,65,24,24,0,1560,0.0,1560.0
E03549,Ing. Alfredo Guajardo,S045,Cashier,75,32,32,0,2400,0.0,2400.0
E03550,Srita. Natividad Zúñiga,S045,Cashier,75,24,24,0,1800,0.0,1800.0
E03551,Irene Antonia Amador Carrero,S045,Supervisor,120,24,24,0,2880,0.0,2880.0
E03552,Lic. Salma Báez,S045,Stock,65,8,8,0,520,0.0,520.0
E03553,José Emilio Pascual Vera,S045,Cashier,75,8,8,0,600,0.0,600.0
E03554,Pilar Aguirre,S045,Floor,70,56,48,8,3360,1120.0,4480.0
E03555,Nayeli Jaimes,S045,Stock,65,8,8,0,520,0.0,520.0
E03556,Silvia Leyva,S045,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03557,Srita. María Cristina Rico,S045,Cashier,75,8,8,0,600,0.0,600.0
E03558,Humberto Eloy Lugo,S045,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03560,Mauro Martínez,S045,Floor,70,48,48,0,3360,0.0,3360.0
E03562,Lic. Wendolin Negrete,S045,Floor,70,24,24,0,1680,0.0,1680.0
E03563,Eva Esquivel Trejo,S045,Cashier,75,8,8,0,600,0.0,600.0
E03566,Ana Luisa Silvia Apodaca,S045,Floor,70,16,16,0,1120,0.0,1120.0
E03567,Bruno Cazares,S045,Cashier,75,8,8,0,600,0.0,600.0
E03568,Fabiola Laura Ulibarri,S045,Cashier,75,8,8,0,600,0.0,600.0
E03570,Gerónimo Villareal Véliz,S045,Floor,70,8,8,0,560,0.0,560.0
E03572,Gilberto Antonio Roybal,S045,Floor,70,8,8,0,560,0.0,560.0
E03573,Maximiliano Arroyo,S045,Customer Service,85,32,32,0,2720,0.0,2720.0
E03574,Francisco Julio Lozano Marín,S045,Floor,70,8,8,0,560,0.0,560.0
E03575,Mitzy María Luisa Suárez,S045,Customer Service,85,16,16,0,1360,0.0,1360.0
E03577,José María Jacobo Cuellar,S045,Customer Service,85,8,8,0,680,0.0,680.0
E03584,Alfonso Arias,S045,Customer Service,85,8,8,0,680,0.0,680.0
E03601,Dr. Gonzalo Esparza,S046,Floor,70,56,48,8,3360,1120.0,4480.0
E03602,Araceli Pichardo,S046,Stock,65,56,48,8,3120,1040.0,4160.0
E03603,Sr. Eric Verduzco,S046,Floor,70,56,48,8,3360,1120.0,4480.0
E03604,Bernabé Canales,S046,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03605,Evelio Salas Ornelas,S046,Floor,70,56,48,8,3360,1120.0,4480.0
E03606,Zeferino Vicente Llamas,S046,Floor,70,56,48,8,3360,1120.0,4480.0
E03607,Srita. Frida Viera,S046,Stock,65,56,48,8,3120,1040.0,4160.0
E03608,Lic. Gustavo Santiago,S046,Floor,70,48,48,0,3360,0.0,3360.0
E03609,Sr. Omar Posada,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03610,Srita. Amalia Paredes,S046,Floor,70,40,40,0,2800,0.0,2800.0
E03611,Ángel Galarza,S046,Stock,65,48,48,0,3120,0.0,3120.0
E03612,Lic. Rosalia Gurule,S046,Floor,70,24,24,0,1680,0.0,1680.0
E03613,Zoé Corona,S046,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03614,Dra. Angélica Ojeda,S046,Stock,65,24,24,0,1560,0.0,1560.0
E03615,Lic. Karina Prado,S046,Stock,65,8,8,0,520,0.0,520.0
E03616,Adriana Montenegro,S046,Floor,70,8,8,0,560,0.0,560.0
E03617,José Luis Jáquez,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03619,Ing. Elena Venegas,S046,Floor,70,8,8,0,560,0.0,560.0
E03620,Laura Celia Cotto,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03621,Jos Ríos López,S046,Supervisor,120,8,8,0,960,0.0,960.0
E03622,Ramiro Roberto Arce,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03623,Uriel Julio César Quesada Orosco,S046,Supervisor,120,8,8,0,960,0.0,960.0
E03624,Diana Iglesias Arce,S046,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03625,Lucía Bernal,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03626,Srita. Liliana Serrato,S046,Cashier,75,56,48,8,3600,1200.0,4800.0
E03629,Hugo Gaona,S046,Cashier,75,40,40,0,3000,0.0,3000.0
E03630,Verónica Amelia Jurado Aragón,S046,Cashier,75,32,32,0,2400,0.0,2400.0
E03631,Dra. Micaela Mares,S046,Cashier,75,24,24,0,1800,0.0,1800.0
E03633,Yeni Irizarry Olmos,S046,Cashier,75,8,8,0,600,0.0,600.0
E03634,Pedro Amador Ceja,S046,Cashier,75,8,8,0,600,0.0,600.0
E03635,Ángel Enrique Armenta Alcala,S046,Cashier,75,8,8,0,600,0.0,600.0
E03657,Federico Gerónimo Cazares Carbajal,S046,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03679,Enrique Alejandro Lomeli,S046,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03681,Joaquín Orosco,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03682,Judith Cantú,S047,Floor,70,56,48,8,3360,1120.0,4480.0
E03683,Cristian Santillán,S047,Floor,70,56,48,8,3360,1120.0,4480.0
E03684,Aida Bianca Uribe Acosta,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03685,Alta  Gracia León,S047,Stock,65,56,48,8,3120,1040.0,4160.0
E03686,Araceli Miranda Niño,S047,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03687,Antonio Cristobal Cabán,S047,Floor,70,56,48,8,3360,1120.0,4480.0
E03688,Marco Antonio Renato Arriaga Canales,S047,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03689,Gregorio Adalberto Esquivel,S047,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03690,Sra. Elvia Muro,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03691,Isabela Sanches,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03692,Salma Abigail Calvillo,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03693,Sr. Abel Zavala,S047,Floor,70,56,48,8,3360,1120.0,4480.0
E03694,Claudio Enrique Prado Muro,S047,Stock,65,56,48,8,3120,1040.0,4160.0
E03695,Concepción Adela Castillo Samaniego,S047,Stock,65,56,48,8,3120,1040.0,4160.0
E03696,Josefina Marisol Madrid Lemus,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03697,Dalia Munguía,S047,Stock,65,40,40,0,2600,0.0,2600.0
E03698,Susana Asunción Meza Pedroza,S047,Stock,65,8,8,0,520,0.0,520.0
E03699,Mauricio Rufino Cavazos Sánchez,S047,Stock,65,8,8,0,520,0.0,520.0
E03700,Mateo Óliver Rivero,S047,Floor,70,56,48,8,3360,1120.0,4480.0
E03702,Débora Laura Reyes,S047,Floor,70,48,48,0,3360,0.0,3360.0
E03704,Clemente Miguel Ángel Cisneros,S047,Cashier,75,56,48,8,3600,1200.0,4800.0
E03705,Irma Alma Nava,S047,Floor,70,32,32,0,2240,0.0,2240.0
E03707,Lic. Ariadna Mayorga,S047,Floor,70,16,16,0,1120,0.0,1120.0
E03708,Federico Anguiano,S047,Floor,70,8,8,0,560,0.0,560.0
E03709,Lic. Óscar Barrientos,S047,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03710,Santiago Arturo Navarro Montoya,S047,Cashier,75,40,40,0,3000,0.0,3000.0
E03711,Dra. Virginia Quintanilla,S047,Cashier,75,24,24,0,1800,0.0,1800.0
E03713,Espartaco Hernán Meraz Arreola,S047,Cashier,75,8,8,0,600,0.0,600.0
E03714,Ing. Silvano Brito,S047,Cashier,75,8,8,0,600,0.0,600.0
E03715,Laura Loera Villanueva,S047,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03716,Esmeralda Lorena Zayas Escobar,S047,Cashier,75,8,8,0,600,0.0,600.0
E03717,Abraham Candelaria Correa,S047,Floor,70,8,8,0,560,0.0,560.0
E03730,Salma Arias,S047,Supervisor,120,8,8,0,960,0.0,960.0
E03737,Violeta Escobar,S047,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03738,Sofía María Palomino,S047,Supervisor,120,8,8,0,960,0.0,960.0
E03754,Sr. Ernesto Gálvez,S047,Customer Service,85,40,40,0,3400,0.0,3400.0
E03755,Natalia Ángela Menéndez,S047,Customer Service,85,8,8,0,680,0.0,680.0
E03761,Zeferino Santiago Esquibel,S048,Stock,65,56,48,8,3120,1040.0,4160.0
E03762,Ing. Rodrigo Ortega,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03763,Irene Tamez Marín,S048,Floor,70,56,48,8,3360,1120.0,4480.0
E03764,Dr. Luis Cabrera,S048,Stock,65,56,48,8,3120,1040.0,4160.0
E03765,Alma Elvia Núñez Carrero,S048,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03766,Timoteo Gilberto Tejada Espinal,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03767,Juana Benítez,S048,Floor,70,56,48,8,3360,1120.0,4480.0
E03768,Armando Jacobo Franco Núñez,S048,Floor,70,56,48,8,3360,1120.0,4480.0
E03769,Marcos Antonio Escobedo,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03770,Luis Mariano Merino,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03771,David Felipe Cintrón de Jesús,S048,Stock,65,56,48,8,3120,1040.0,4160.0
E03772,Sr. Gerónimo Mascareñas,S048,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03773,Leticia Mariana Flórez,S048,Stock,65,32,32,0,2080,0.0,2080.0
E03774,Leonardo Castillo,S048,Floor,70,56,48,8,3360,1120.0,4480.0
E03775,Omar Salvador Jimínez,S048,Floor,70,56,48,8,3360,1120.0,4480.0
E03776,Genaro Casares Barragán,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03777,Dr. Ramón Huerta,S048,Floor,70,48,48,0,3360,0.0,3360.0
E03778,Sofía Adela Arias,S048,Cashier,75,56,48,8,3600,1200.0,4800.0
E03779,Aida Yolanda Treviño,S048,Cashier,75,48,48,0,3600,0.0,3600.0
E03780,Gloria Mora Verdugo,S048,Floor,70,24,24,0,1680,0.0,1680.0
E03781,Dr. Joaquín Tirado,S048,Stock,65,8,8,0,520,0.0,520.0
E03782,Carlota Espinal Villanueva,S048,Floor,70,16,16,0,1120,0.0,1120.0
E03783,Amanda Vargas Mayorga,S048,Floor,70,8,8,0,560,0.0,560.0
E03784,Natividad Pizarro,S048,Cashier,75,40,40,0,3000,0.0,3000.0
E03785,Mayte Esmeralda Prado Lucio,S048,Cashier,75,16,16,0,1200,0.0,1200.0
E03787,Mauro Colón Almanza,S048,Cashier,75,8,8,0,600,0.0,600.0
E03789,Emilio Solorzano,S048,Cashier,75,8,8,0,600,0.0,600.0
E03793,Evelio Claudio Bueno,S048,Cashier,75,8,8,0,600,0.0,600.0
E03794,Citlali Marisol Viera Tamayo,S048,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03795,Gabriel Pizarro Leal,S048,Supervisor,120,8,8,0,960,0.0,960.0
E03802,Dulce Elisa Navarrete Pizarro,S048,Supervisor,120,8,8,0,960,0.0,960.0
E03807,Rocío Lebrón,S048,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03815,Dr. Ramón Viera,S048,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03817,Srita. Marcela Cadena,S048,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03826,Adriana Carmen Contreras,S048,Customer Service,85,40,40,0,3400,0.0,3400.0
E03835,José Eduardo Holguín,S048,Customer Service,85,8,8,0,680,0.0,680.0
E03841,Srita. Rosalia Arreola,S049,Floor,70,56,48,8,3360,1120.0,4480.0
E03842,Abigail Mojica,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03843,Liliana de León,S049,Floor,70,56,48,8,3360,1120.0,4480.0
E03844,Sergio Tirado,S049,Floor,70,56,48,8,3360,1120.0,4480.0
E03845,Ernesto Ponce,S049,Stock,65,56,48,8,3120,1040.0,4160.0
E03846,Victoria Liliana Baeza,S049,Stock,65,56,48,8,3120,1040.0,4160.0
E03847,Gonzalo Fernando Quesada Castellanos,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03848,Úrsula Valencia Sosa,S049,Stock,65,56,48,8,3120,1040.0,4160.0
E03849,Ivonne Sotelo,S049,Stock,65,32,32,0,2080,0.0,2080.0
E03850,Carlos Alejandro Varela,S049,Stock,65,8,8,0,520,0.0,520.0
E03851,Homero Griego,S049,Stock,65,8,8,0,520,0.0,520.0
E03853,Alma Estefanía Hurtado,S049,Floor,70,56,48,8,3360,1120.0,4480.0
E03855,Ruby Delia Salazar,S049,Floor,70,56,48,8,3360,1120.0,4480.0
E03856,Zeferino Ponce Henríquez,S049,Floor,70,40,40,0,2800,0.0,2800.0
E03857,Ofelia Montero,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03858,Genaro Orta Piña,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03859,Leonardo Juan Carlos Alonzo Carvajal,S049,Floor,70,24,24,0,1680,0.0,1680.0
E03860,Natividad Munguía,S049,Floor,70,16,16,0,1120,0.0,1120.0
E03861,Ana Verdugo Collazo,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03862,René Terán Colunga,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03864,Victoria Verdugo Narváez,S049,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03865,Sergio Linares,S049,Floor,70,8,8,0,560,0.0,560.0
E03868,Olivia Rendón,S049,Cashier,75,56,48,8,3600,1200.0,4800.0
E03870,Alonso Augusto Chacón,S049,Cashier,75,40,40,0,3000,0.0,3000.0
E03872,Jos Terán Yáñez,S049,Cashier,75,24,24,0,1800,0.0,1800.0
E03873,María Elena Sanches Meraz,S049,Floor,70,8,8,0,560,0.0,560.0
E03874,Reynaldo Eduardo Tello,S049,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03876,Olivia Valadez Espinal,S049,Cashier,75,8,8,0,600,0.0,600.0
E03877,Georgina Daniela Orta Carmona,S049,Cashier,75,8,8,0,600,0.0,600.0
E03878,Rocío Becerra Valverde,S049,Cashier,75,8,8,0,600,0.0,600.0
E03879,Yolanda Cedillo Correa,S049,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03880,Jaqueline Irma Montaño,S049,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03883,Helena Casárez Murillo,S049,Supervisor,120,8,8,0,960,0.0,960.0
E03888,Mauro Moreno,S049,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03898,Ing. Natalia Jurado,S049,Supervisor,120,8,8,0,960,0.0,960.0
E03920,Gabriel Cepeda Razo,S049,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03921,Norma Ponce Maya,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03922,Alvaro Tomás Domínguez Gallardo,S050,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03923,Asunción Escobedo Tamayo,S050,Stock,65,56,48,8,3120,1040.0,4160.0
E03924,Mauro José Carlos Aguirre,S050,Stock,65,56,48,8,3120,1040.0,4160.0
E03925,Esparta González Hernádez,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03926,Silvia Inés Bermúdez Espinosa,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
E03927,Ramón José María Bahena Gurule,S050,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03928,Yeni Alma Garica,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03929,Benito Armando Arenas,S050,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03930,Yeni Bustamante Luna,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03931,Jos Lucero Becerra,S050,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03932,Salvador Valladares,S050,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03933,Leonardo Murillo,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03934,Uriel Lozada,S050,Supervisor,120,48,48,0,5760,0.0,5760.0
E03935,Hilda Barrios,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03936,Lic. Eloy Peralta,S050,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03937,Perla Rangel Regalado,S050,Stock,65,56,48,8,3120,1040.0,4160.0
E03938,Dra. Carla Pizarro,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03939,Adriana Miriam Melgar Flores,S050,Stock,65,56,48,8,3120,1040.0,4160.0
E03940,Dr. César Valle,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03941,Aurora Adame Caldera,S050,Floor,70,56,48,8,3360,1120.0,4480.0
E03942,Andrés Germán Pineda,S050,Floor,70,40,40,0,2800,0.0,2800.0
E03943,Luisa Arteaga,S050,Stock,65,40,40,0,2600,0.0,2600.0
E03944,María Luisa Graciela Prado Colunga,S050,Cashier,75,56,48,8,3600,1200.0,4800.0
